ds;trend;yhat_lower;yhat_upper;trend_lower;trend_upper;additive_terms;additive_terms_lower;additive_terms_upper;weekly;weekly_lower;weekly_upper;yearly;yearly_lower;yearly_upper;multiplicative_terms;multiplicative_terms_lower;multiplicative_terms_upper;yhat
2018-03-12;976.1564102058582;417.85949391158454;1388.960004746896;939.6847718353159;1018.0613292158288;-138.45538673021906;-241.576191430145;-43.01583864347431;141.52936026855878;87.76644714285419;199.12717880092706;-279.98474699877784;-358.07435822037826;-190.44419329288135;0.0;0.0;0.0;837.7010234756391
2018-03-13;976.1161646696554;397.7439815396866;1313.77665916778;941.5437301364767;1017.7080315923062;-151.67910898708146;-240.43472842674862;-79.713930725761;109.82201451531967;73.91514488483719;159.00682139173784;-261.50112350240113;-334.91109761909627;-167.54003349174747;0.0;0.0;0.0;824.4370556825739
2018-03-14;976.0759191334528;399.7249729593265;1300.7621782923038;942.2464669537999;1018.2287161366044;-191.36682998084515;-286.81280980096255;-97.07072262114896;51.5576081287166;-2.8299236155987724;106.96177115709693;-242.9244381095618;-312.988408898855;-149.46783815226263;0.0;0.0;0.0;784.7090891526076
2018-03-15;976.03567359725;111.37816509019227;1195.0088906525102;942.217478899853;1018.6767892222142;-296.0535460224599;-382.98617821899666;-196.11824239557274;-71.28094315452705;-109.35514937468321;-28.25034741314008;-224.7726028679329;-296.9150502535488;-134.43065787495223;0.0;0.0;0.0;679.9821275747902
2018-03-16;975.9954280610474;413.23209325455736;1407.1315776935987;942.7170205961157;1018.419565185401;-130.92324814796717;-223.26815055331778;-36.81931073311211;76.63720030115282;24.810521354022047;114.55275702834784;-207.56044844911997;-280.8524481469962;-119.53876418322544;0.0;0.0;0.0;845.0721799130802
2018-03-17;975.9551825248446;109.05344173580919;895.0502015958745;942.9918756017189;1018.2700860720994;-369.5605528620874;-446.1776025247274;-271.53725647299296;-177.776763568703;-224.15083714401197;-142.24260061063256;-191.78378929338436;-260.6542074984012;-107.38593964258135;0.0;0.0;0.0;606.3946296627573
2018-03-18;975.9149369886419;126.02069217529396;1086.6588636869494;941.3472227378761;1017.6698151281583;-308.39259449083124;-410.9279612087383;-207.28424377074265;-130.48847649190967;-167.3739078730217;-90.14232363262488;-177.9041179989215;-256.1391790059126;-92.35188574794263;0.0;0.0;0.0;667.5223424978107
2018-03-19;975.8746914524393;500.284809300584;1409.6970577480954;942.3021723175704;1016.702220492523;-24.805025789074467;-110.08238089357432;61.561688411363555;141.52936026883762;87.76644714353314;199.12717880125294;-166.33438605791204;-245.98363054634865;-75.63917071325993;0.0;0.0;0.0;951.0696656633648
2018-03-20;975.8344459162365;592.2450790951124;1548.6564215132605;942.4626011374646;1015.9114624330207;-47.60427558918617;-128.30397699483675;53.059695604008745;109.8220145154815;73.91514488498487;159.00682139181694;-157.42629010466766;-241.8425906461025;-72.50998725653001;0.0;0.0;0.0;928.2301703270504
2018-03-21;975.7942003800339;361.8789742650053;1284.9920202250285;943.1533122054092;1015.5982882769856;-99.9018246811116;-182.59441200233945;-9.503326181915298;51.557608128667;-2.8299236156103262;106.96177115691258;-151.45943280977866;-234.12742434757507;-70.98879723321436;0.0;0.0;0.0;875.8923756989223
