index;ds;y
364;2018-01-03;2341.02
365;2018-01-04;2039.08
366;2018-01-05;1147.95
367;2018-01-06;1717.8700000000001
368;2018-01-07;1606.85
369;2018-01-08;2893.09
370;2018-01-09;2011.29
371;2018-01-10;3134.69
372;2018-01-11;4046.86
373;2018-01-12;4402.09
374;2018-01-13;4035.91
375;2018-01-14;3830.69
376;2018-01-15;3344.39
377;2018-01-16;3197.39
378;2018-01-17;3967.16
379;2018-01-18;2448.64
380;2018-01-19;2861.92
381;2018-01-20;1217.89
382;2018-01-21;1496.27
383;2018-01-22;2465.98
384;2018-01-23;2137.7200000000003
385;2018-01-24;2573.1400000000003
386;2018-01-25;2849.57
387;2018-01-26;7154.15
388;2018-01-27;1315.3899999999999
389;2018-01-28;2707.78
390;2018-01-29;4848.62
391;2018-01-30;3133.77
392;2018-01-31;2719.81
393;2018-02-01;2094.46
394;2018-02-02;1884.3
395;2018-02-03;1841.84
396;2018-02-04;2450.67
397;2018-02-05;3408.76
398;2018-02-06;4003.5
399;2018-02-07;3150.78
400;2018-02-08;2625.89
401;2018-02-09;1838.59
402;2018-02-10;3789.69
403;2018-02-11;3049.19
404;2018-02-12;2357.06
405;2018-02-13;2786.38
406;2018-02-14;3613.07
407;2018-02-15;3248.47
408;2018-02-16;1611.24
409;2018-02-17;2281.7799999999997
410;2018-02-18;1336.08
411;2018-02-19;2457.25
412;2018-02-20;2592.63
413;2018-02-21;1949.22
414;2018-02-22;2576.19
415;2018-02-23;1983.15
416;2018-02-24;2113.08
417;2018-02-25;1614.13
418;2018-02-26;4194.8
419;2018-02-27;2828.74
420;2018-02-28;4860.01
421;2018-03-01;2626.04
422;2018-03-02;2193.96
423;2018-03-03;1527.8600000000001
424;2018-03-04;2746.52
425;2018-03-05;4914.25
426;2018-03-06;2705.79
427;2018-03-07;4212.32
428;2018-03-08;3456.9700000000003
429;2018-03-09;3541.7400000000002
430;2018-03-10;2113.72
431;2018-03-11;3926.51
432;2018-03-12;4786.05
433;2018-03-13;3317.0
434;2018-03-14;2211.45
435;2018-03-15;2676.26
436;2018-03-16;2342.41
437;2018-03-17;1741.02
438;2018-03-18;1290.49
439;2018-03-19;2904.62
440;2018-03-20;2827.49
441;2018-03-21;2427.94
442;2018-03-22;1893.26
443;2018-03-23;1689.8999999999999
444;2018-03-24;1621.52
445;2018-03-25;2106.07
446;2018-03-26;5116.28
447;2018-03-27;3159.29
448;2018-03-28;1466.68
449;2018-03-29;1313.6399999999999
450;2018-03-30;1991.78
451;2018-03-31;733.13
452;2018-04-01;1695.33
453;2018-04-02;5048.1
454;2018-04-03;3093.92
455;2018-04-04;2143.13
456;2018-04-05;3389.31
457;2018-04-06;1040.76
458;2018-04-07;900.24
459;2018-04-08;1409.58
460;2018-04-09;4293.83
461;2018-04-10;1299.29
462;2018-04-11;2563.03
463;2018-04-12;3815.65
464;2018-04-13;917.88
465;2018-04-14;1556.48
466;2018-04-15;2588.06
467;2018-04-16;2299.4700000000003
468;2018-04-17;1999.66
469;2018-04-18;2362.82
470;2018-04-19;2865.95
471;2018-04-20;1093.97
472;2018-04-21;802.8
473;2018-04-22;794.16
474;2018-04-23;1987.78
475;2018-04-24;2834.23
476;2018-04-25;2909.65
477;2018-04-26;2507.8
478;2018-04-27;1419.6399999999999
479;2018-04-28;1870.99
480;2018-04-29;1987.8700000000001
481;2018-04-30;1902.34
482;2018-05-01;4324.97
483;2018-05-02;1212.79
484;2018-05-03;3148.41
485;2018-05-04;2727.83
486;2018-05-05;1683.9
487;2018-05-06;1961.28
488;2018-05-07;2288.98
489;2018-05-08;4443.29
490;2018-05-09;3152.7200000000003
491;2018-05-10;1886.97
492;2018-05-11;1813.19
493;2018-05-12;747.26
494;2018-05-13;2547.15
495;2018-05-14;3562.69
496;2018-05-15;3482.23
497;2018-05-16;3312.2400000000002
498;2018-05-17;1593.07
499;2018-05-18;1665.07
500;2018-05-19;349.37
501;2018-05-20;695.85
502;2018-05-21;1724.93
503;2018-05-22;1090.15
504;2018-05-23;922.98
505;2018-05-24;1317.07
506;2018-05-25;304.89
507;2018-05-26;411.0
508;2018-05-27;615.9300000000001
509;2018-05-28;1353.99
510;2018-05-29;2251.39
511;2018-05-30;1449.27
512;2018-05-31;1069.07
513;2018-06-01;1261.57
514;2018-06-02;878.69
515;2018-06-03;1818.88
516;2018-06-04;798.87
517;2018-06-05;1420.67
518;2018-06-06;1480.29
519;2018-06-07;1609.17
520;2018-06-08;445.69
521;2018-06-09;495.38
522;2018-06-10;782.58
523;2018-06-11;1357.27
524;2018-06-12;1592.48
525;2018-06-13;3126.34
526;2018-06-14;1691.35
527;2018-06-15;1014.97
528;2018-06-16;2045.97
529;2018-06-17;1184.97
530;2018-06-18;1983.3000000000002
531;2018-06-19;2001.77
532;2018-06-20;1176.27
533;2018-06-21;2098.59
534;2018-06-22;2005.3
535;2018-06-23;1031.59
536;2018-06-24;1143.3700000000001
537;2018-06-25;2506.56
538;2018-06-26;1192.8700000000001
539;2018-06-27;1290.08
540;2018-06-28;2455.88
541;2018-06-29;1539.0500000000002
542;2018-06-30;1486.24
543;2018-07-01;1937.69
544;2018-07-02;1180.3
545;2018-07-03;3209.92
546;2018-07-04;1791.56
547;2018-07-05;1730.67
548;2018-07-06;2027.19
549;2018-07-07;646.46
550;2018-07-08;1488.19
551;2018-07-09;1762.3700000000001
552;2018-07-10;606.89
553;2018-07-11;308.98
554;2018-07-12;659.7
555;2018-07-13;1329.88
556;2018-07-14;2152.9
557;2018-07-15;334.69
558;2018-07-16;1151.98
559;2018-07-17;1362.27
560;2018-07-18;2111.05
561;2018-07-19;1438.89
562;2018-07-20;2619.77
563;2018-07-21;1567.48
