index;ds;y
485;2018-05-16;2723.46
486;2018-05-17;1055.96
487;2018-05-18;1681.78
488;2018-05-19;1735.69
489;2018-05-20;791.56
490;2018-05-21;736.72
491;2018-05-22;134.79
492;2018-05-23;343.4
493;2018-05-24;195.8
494;2018-05-25;1136.78
495;2018-05-26;995.79
496;2018-05-27;546.5999999999999
497;2018-05-28;1125.78
498;2018-05-29;459.59
499;2018-05-30;362.12
500;2018-05-31;649.52
501;2018-06-01;1461.55
502;2018-06-02;2191.38
503;2018-06-03;453.77
504;2018-06-04;488.16999999999996
505;2018-06-05;1162.76
506;2018-06-06;312.59
507;2018-06-07;400.8
508;2018-06-08;804.5600000000001
509;2018-06-09;75.1
510;2018-06-10;345.88
511;2018-06-11;526.6800000000001
512;2018-06-12;1354.17
513;2018-06-13;823.19
514;2018-06-14;1079.69
515;2018-06-15;1929.8
516;2018-06-16;631.28
517;2018-06-17;617.86
518;2018-06-18;707.6800000000001
519;2018-06-19;796.27
520;2018-06-20;335.15
521;2018-06-21;493.84000000000003
522;2018-06-22;294.8
523;2018-06-23;145.88
524;2018-06-24;350.02
525;2018-06-25;289.49
526;2018-06-26;993.71
527;2018-06-27;553.26
528;2018-06-28;481.07
529;2018-06-29;529.78
530;2018-06-30;464.77000000000004
531;2018-07-01;613.79
532;2018-07-02;437.78
533;2018-07-03;559.5
534;2018-07-04;1052.98
535;2018-07-05;484.59000000000003
536;2018-07-06;103.80000000000001
537;2018-07-07;215.79000000000002
538;2018-07-08;188.6
539;2018-07-09;297.59
540;2018-07-10;238.88
541;2018-07-11;818.8
542;2018-07-12;124.88999999999999
543;2018-07-13;14.9
544;2018-07-14;120.0
545;2018-07-15;819.77
546;2018-07-16;1009.05
547;2018-07-17;174.89
548;2018-07-18;505.47
549;2018-07-19;433.68
550;2018-07-20;299.63
551;2018-07-21;317.87
552;2018-07-22;980.54
553;2018-07-23;999.0899999999999
554;2018-07-24;631.7
555;2018-07-25;1289.93
556;2018-07-26;1375.84
