index;ds;y
322;2017-11-23;4637.91
323;2017-11-24;11669.630000000001
324;2017-11-25;5740.08
325;2017-11-26;3738.13
326;2017-11-27;2946.9900000000002
327;2017-11-28;3603.69
328;2017-11-29;4505.29
329;2017-11-30;1964.1
330;2017-12-01;3454.03
331;2017-12-02;3201.98
332;2017-12-03;2362.85
333;2017-12-04;4958.13
334;2017-12-05;1695.63
335;2017-12-06;4382.12
336;2017-12-07;2286.14
337;2017-12-08;3397.23
338;2017-12-09;811.77
339;2017-12-10;751.3100000000001
340;2017-12-11;2908.63
341;2017-12-12;2356.39
342;2017-12-13;3244.46
343;2017-12-14;1769.77
344;2017-12-15;3645.91
345;2017-12-16;1354.35
346;2017-12-17;3832.34
347;2017-12-18;1246.9199999999998
348;2017-12-19;1001.3399999999999
349;2017-12-20;2790.7400000000002
350;2017-12-21;1160.3
351;2017-12-22;775.24
352;2017-12-23;713.22
353;2017-12-24;666.25
354;2017-12-25;343.87
355;2017-12-26;490.83
356;2017-12-27;956.09
357;2017-12-28;879.49
358;2017-12-29;1478.3700000000001
359;2017-12-30;453.78000000000003
360;2017-12-31;1319.27
361;2018-01-01;825.41
362;2018-01-02;2316.6
363;2018-01-03;1460.29
364;2018-01-04;1982.71
365;2018-01-05;2294.54
366;2018-01-06;1263.86
367;2018-01-07;912.4
368;2018-01-08;2054.59
369;2018-01-09;2898.35
370;2018-01-10;2734.36
371;2018-01-11;2601.79
372;2018-01-12;1646.66
373;2018-01-13;2352.12
374;2018-01-14;2519.94
375;2018-01-15;2974.89
376;2018-01-16;3261.66
377;2018-01-17;3380.27
378;2018-01-18;1574.76
379;2018-01-19;2117.28
380;2018-01-20;1415.91
381;2018-01-21;1783.32
382;2018-01-22;2834.76
383;2018-01-23;4809.67
384;2018-01-24;2606.43
385;2018-01-25;1662.94
386;2018-01-26;2671.88
387;2018-01-27;3706.1800000000003
388;2018-01-28;1901.45
389;2018-01-29;3566.99
390;2018-01-30;1746.6599999999999
391;2018-01-31;1526.93
392;2018-02-01;3712.79
393;2018-02-02;3837.52
394;2018-02-03;1080.67
395;2018-02-04;2377.28
396;2018-02-05;4020.13
397;2018-02-06;1774.06
398;2018-02-07;3539.65
399;2018-02-08;2257.27
400;2018-02-09;3782.51
401;2018-02-10;1150.22
402;2018-02-11;1920.99
403;2018-02-12;2302.81
404;2018-02-13;3066.0
405;2018-02-14;5263.3099999999995
406;2018-02-15;4620.41
407;2018-02-16;3181.46
408;2018-02-17;1225.21
