index;ds;y
346;2018-01-17;1298.79
347;2018-01-18;2033.51
348;2018-01-19;1963.53
349;2018-01-20;1148.0
350;2018-01-21;1763.73
351;2018-01-22;3786.8
352;2018-01-23;3790.4
353;2018-01-24;6183.7
354;2018-01-25;1287.5
355;2018-01-26;1491.83
356;2018-01-27;2496.6
357;2018-01-28;1902.53
358;2018-01-29;1256.89
359;2018-01-30;2946.18
360;2018-01-31;4603.32
361;2018-02-01;3410.1
362;2018-02-02;1450.99
363;2018-02-03;2184.9
364;2018-02-04;1535.8899999999999
365;2018-02-05;1345.63
366;2018-02-06;3670.5
367;2018-02-07;1074.49
368;2018-02-08;1991.9
369;2018-02-09;2876.7
370;2018-02-10;2018.79
371;2018-02-11;650.99
372;2018-02-12;1478.59
373;2018-02-13;396.99
374;2018-02-14;999.89
375;2018-02-15;1620.6100000000001
376;2018-02-16;1094.29
377;2018-02-17;3167.61
378;2018-02-18;1412.89
379;2018-02-19;1930.68
380;2018-02-20;2759.89
381;2018-02-21;4288.68
382;2018-02-22;2034.9
383;2018-02-23;2108.7
384;2018-02-24;2551.79
385;2018-02-25;1429.68
386;2018-02-26;3335.37
387;2018-02-27;2356.49
388;2018-02-28;4539.48
389;2018-03-01;2540.77
390;2018-03-02;3084.66
391;2018-03-03;2326.65
392;2018-03-04;4383.46
393;2018-03-05;1967.45
394;2018-03-06;2699.66
395;2018-03-07;3501.4
396;2018-03-08;1969.8
397;2018-03-09;6086.1
398;2018-03-10;4031.58
399;2018-03-11;2194.2
400;2018-03-12;3562.95
401;2018-03-13;3494.2799999999997
402;2018-03-14;1567.98
403;2018-03-15;5475.16
404;2018-03-16;3115.5
405;2018-03-17;2287.19
406;2018-03-18;3710.4
407;2018-03-19;3155.69
408;2018-03-20;2759.6
409;2018-03-21;5631.48
410;2018-03-22;1762.8700000000001
411;2018-03-23;2928.7
412;2018-03-24;4503.56
413;2018-03-25;2531.86
414;2018-03-26;2107.4900000000002
415;2018-03-27;1521.8
416;2018-03-28;4561.8
417;2018-03-29;1881.94
418;2018-03-30;1851.4
419;2018-03-31;2463.8
420;2018-04-01;3207.25
421;2018-04-02;3568.9900000000002
422;2018-04-03;3972.58
423;2018-04-04;2868.6
424;2018-04-05;3876.92
425;2018-04-06;856.77
426;2018-04-07;1841.28
427;2018-04-08;1529.53
428;2018-04-09;1298.79
429;2018-04-10;2539.3500000000004
430;2018-04-11;3116.7799999999997
431;2018-04-12;2703.88
432;2018-04-13;2927.45
433;2018-04-14;3056.5
434;2018-04-15;1855.9
435;2018-04-16;2494.11
436;2018-04-17;2164.7400000000002
437;2018-04-18;2422.8
438;2018-04-19;2961.79
439;2018-04-20;5117.48
440;2018-04-21;982.6
441;2018-04-22;2146.0
442;2018-04-23;3091.45
443;2018-04-24;6333.18
444;2018-04-25;4597.4
445;2018-04-26;5126.05
446;2018-04-27;3507.4900000000002
447;2018-04-28;2127.27
448;2018-04-29;2732.5299999999997
449;2018-04-30;3597.61
450;2018-05-01;3557.95
451;2018-05-02;6577.639999999999
452;2018-05-03;6222.49
453;2018-05-04;6954.09
454;2018-05-05;3781.89
455;2018-05-06;4074.29
456;2018-05-07;8810.44
457;2018-05-08;6453.89
458;2018-05-09;4835.97
459;2018-05-10;7525.92
460;2018-05-11;2481.89
461;2018-05-12;5405.68
462;2018-05-13;4540.1
463;2018-05-14;4831.9
464;2018-05-15;3893.62
465;2018-05-16;5281.1
466;2018-05-17;2208.59
467;2018-05-18;2912.5
468;2018-05-19;1867.7
469;2018-05-20;1656.0
470;2018-05-21;3059.7
471;2018-05-22;2667.0
472;2018-05-23;489.0
473;2018-05-24;1197.0
474;2018-05-25;1596.9
475;2018-05-26;861.11
476;2018-05-27;1387.79
477;2018-05-28;2222.12
478;2018-05-29;3023.4
479;2018-05-30;1035.3700000000001
480;2018-05-31;7852.04
481;2018-06-01;2883.4900000000002
482;2018-06-02;4971.08
483;2018-06-03;1565.8
484;2018-06-04;2313.66
485;2018-06-05;325.99
486;2018-06-06;3129.7
487;2018-06-07;3349.57
488;2018-06-08;3139.59
489;2018-06-09;1395.89
490;2018-06-10;3221.68
491;2018-06-11;5015.21
492;2018-06-12;3691.38
493;2018-06-13;4900.78
494;2018-06-14;3098.48
495;2018-06-15;1209.59
496;2018-06-16;5557.74
497;2018-06-17;2002.39
498;2018-06-18;4358.09
499;2018-06-19;2549.69
500;2018-06-20;2507.69
501;2018-06-21;3398.6
502;2018-06-22;2393.1
503;2018-06-23;1400.6
504;2018-06-24;1985.0
505;2018-06-25;3589.9
506;2018-06-26;3222.55
507;2018-06-27;2385.65
508;2018-06-28;3148.19
509;2018-06-29;1962.6
510;2018-06-30;353.89
511;2018-07-01;5272.1
512;2018-07-02;2552.88
513;2018-07-03;1795.67
514;2018-07-04;2645.59
515;2018-07-05;3156.2000000000003
516;2018-07-06;1350.99
517;2018-07-07;665.9
518;2018-07-08;2132.98
519;2018-07-09;2571.42
520;2018-07-10;2236.04
521;2018-07-11;2786.0
522;2018-07-12;5447.820000000001
523;2018-07-13;4581.57
524;2018-07-14;3572.09
525;2018-07-15;2846.5
526;2018-07-16;4213.45
527;2018-07-17;4615.99
528;2018-07-18;2973.16
529;2018-07-19;2693.59
530;2018-07-20;4171.2
531;2018-07-21;2393.19
532;2018-07-22;3882.48
533;2018-07-23;2177.48
534;2018-07-24;2593.79
535;2018-07-25;2770.2
536;2018-07-26;5907.0
537;2018-07-27;1580.7
538;2018-07-28;3885.79
539;2018-07-29;1650.16
540;2018-07-30;2196.5
541;2018-07-31;3768.36
542;2018-08-01;5249.6
543;2018-08-02;2178.49
544;2018-08-03;4286.099999999999
545;2018-08-04;2466.69
546;2018-08-05;3195.8
547;2018-08-06;4825.32
548;2018-08-07;3345.59
549;2018-08-08;4133.6
550;2018-08-09;3083.81
551;2018-08-10;2304.77
552;2018-08-11;3864.6800000000003
553;2018-08-12;2441.7000000000003
554;2018-08-13;4291.59
555;2018-08-14;3365.04
556;2018-08-15;3106.04
557;2018-08-16;4595.67
558;2018-08-17;1080.8899999999999
559;2018-08-18;2752.14
560;2018-08-19;448.0
561;2018-08-20;1939.9
562;2018-08-21;1152.81
563;2018-08-22;2470.69
564;2018-08-23;937.79
565;2018-08-24;1250.0
566;2018-08-25;389.55
567;2018-08-26;186.0
568;2018-08-27;97.0
569;2018-08-28;59.0
570;2018-08-29;268.8
