index;ds;y
516;2018-06-27;887.3100000000001
517;2018-06-28;2955.74
518;2018-06-29;549.69
519;2018-06-30;567.7
520;2018-07-01;265.29
521;2018-07-02;515.77
522;2018-07-03;584.8
523;2018-07-04;2159.87
524;2018-07-05;607.21
525;2018-07-06;367.38
526;2018-07-07;874.38
527;2018-07-08;135.88
528;2018-07-09;792.25
529;2018-07-10;1030.62
530;2018-07-11;1060.19
531;2018-07-12;857.79
532;2018-07-13;928.87
533;2018-07-14;1978.49
534;2018-07-15;564.09
535;2018-07-16;2215.88
536;2018-07-17;2795.91
537;2018-07-18;2951.78
538;2018-07-19;3170.33
539;2018-07-20;572.48
540;2018-07-21;891.47
541;2018-07-22;1415.0700000000002
542;2018-07-23;2787.66
543;2018-07-24;1276.63
544;2018-07-25;1505.77
545;2018-07-26;737.09
546;2018-07-27;2916.01
547;2018-07-28;1150.98
548;2018-07-29;522.55
549;2018-07-30;2890.97
550;2018-07-31;1993.4299999999998
551;2018-08-01;247.92
552;2018-08-02;1646.31
553;2018-08-03;1547.46
554;2018-08-04;731.14
555;2018-08-05;1223.54
556;2018-08-06;2991.71
557;2018-08-07;3007.03
558;2018-08-08;3918.91
559;2018-08-09;1975.42
560;2018-08-10;1735.39
561;2018-08-11;847.87
562;2018-08-12;1478.63
563;2018-08-13;1601.34
564;2018-08-14;5054.55
565;2018-08-15;1016.95
566;2018-08-16;3438.33
567;2018-08-17;4381.2699999999995
568;2018-08-18;752.9
569;2018-08-19;1897.5900000000001
570;2018-08-20;1822.97
571;2018-08-21;919.39
572;2018-08-22;690.46
573;2018-08-23;798.97
574;2018-08-24;433.49
575;2018-08-25;203.2
576;2018-08-26;202.46
577;2018-08-27;343.38
578;2018-08-28;124.0
