index;ds;y
377;2018-01-26;2367.04
378;2018-01-27;861.39
379;2018-01-28;1209.6100000000001
380;2018-01-29;3315.31
381;2018-01-30;4249.87
382;2018-01-31;3919.7200000000003
383;2018-02-01;2850.33
384;2018-02-02;3171.56
385;2018-02-03;3701.0
386;2018-02-04;1412.78
387;2018-02-05;2716.39
388;2018-02-06;3033.38
389;2018-02-07;4383.46
390;2018-02-08;3266.3
391;2018-02-09;2698.48
392;2018-02-10;1664.08
393;2018-02-11;3529.0499999999997
394;2018-02-12;3205.65
395;2018-02-13;1898.8600000000001
396;2018-02-14;4032.52
397;2018-02-15;1975.3700000000001
398;2018-02-16;3038.89
399;2018-02-17;3638.19
400;2018-02-18;4435.64
401;2018-02-19;5139.3
402;2018-02-20;3778.9700000000003
403;2018-02-21;4546.96
404;2018-02-22;7466.74
405;2018-02-23;2890.11
406;2018-02-24;2453.69
407;2018-02-25;3771.79
408;2018-02-26;4988.2
409;2018-02-27;5800.84
410;2018-02-28;4643.46
411;2018-03-01;3809.87
412;2018-03-02;3347.27
413;2018-03-03;2544.69
414;2018-03-04;2209.8
415;2018-03-05;5537.74
416;2018-03-06;5432.11
417;2018-03-07;4967.86
418;2018-03-08;1277.85
419;2018-03-09;957.07
420;2018-03-10;1083.31
421;2018-03-11;1365.28
422;2018-03-12;2776.2
423;2018-03-13;2626.5
424;2018-03-14;1837.35
425;2018-03-15;3976.92
426;2018-03-16;1794.7
427;2018-03-17;1995.68
428;2018-03-18;2299.05
429;2018-03-19;5286.24
430;2018-03-20;2671.88
431;2018-03-21;3363.56
432;2018-03-22;3755.83
433;2018-03-23;3026.05
434;2018-03-24;1389.56
435;2018-03-25;795.6600000000001
436;2018-03-26;3596.13
437;2018-03-27;4153.8099999999995
438;2018-03-28;3529.19
439;2018-03-29;1348.8500000000001
440;2018-03-30;369.8
441;2018-03-31;1582.58
442;2018-04-01;1653.76
443;2018-04-02;3538.7200000000003
444;2018-04-03;3614.26
445;2018-04-04;3108.76
446;2018-04-05;2662.71
447;2018-04-06;4073.72
448;2018-04-07;1215.54
449;2018-04-08;1437.04
450;2018-04-09;2026.93
451;2018-04-10;977.5600000000001
452;2018-04-11;1879.9
453;2018-04-12;2810.27
454;2018-04-13;1551.77
455;2018-04-14;693.26
456;2018-04-15;684.6899999999999
457;2018-04-16;3183.9700000000003
458;2018-04-17;2397.78
459;2018-04-18;3607.26
460;2018-04-19;2310.6
461;2018-04-20;1019.97
462;2018-04-21;646.92
463;2018-04-22;535.29
464;2018-04-23;1988.65
465;2018-04-24;1456.02
466;2018-04-25;2240.05
467;2018-04-26;1044.67
468;2018-04-27;1345.98
469;2018-04-28;719.72
470;2018-04-29;595.52
471;2018-04-30;2349.61
472;2018-05-01;1400.25
473;2018-05-02;2074.76
474;2018-05-03;1984.88
475;2018-05-04;1557.4
476;2018-05-05;872.8
477;2018-05-06;837.6800000000001
478;2018-05-07;1805.57
479;2018-05-08;1200.4
480;2018-05-09;2316.85
481;2018-05-10;4220.9800000000005
482;2018-05-11;3910.86
483;2018-05-12;1365.6100000000001
484;2018-05-13;1299.18
485;2018-05-14;2248.86
486;2018-05-15;2412.61
487;2018-05-16;3236.55
488;2018-05-17;1814.38
489;2018-05-18;1755.04
490;2018-05-19;320.89
491;2018-05-20;591.6
492;2018-05-21;1523.95
493;2018-05-22;5123.25
494;2018-05-23;1178.27
495;2018-05-24;19.0
496;2018-05-25;257.78
497;2018-05-26;506.39
498;2018-05-27;509.8
499;2018-05-28;1460.78
500;2018-05-29;1414.05
501;2018-05-30;985.82
502;2018-05-31;125.78999999999999
503;2018-06-01;1481.9
504;2018-06-02;248.9
505;2018-06-03;592.77
506;2018-06-04;1746.95
507;2018-06-05;2319.04
508;2018-06-06;1572.32
509;2018-06-07;3108.62
510;2018-06-08;1886.79
511;2018-06-09;1497.38
512;2018-06-10;580.6800000000001
513;2018-06-11;1629.23
514;2018-06-12;1570.82
515;2018-06-13;1190.09
516;2018-06-14;1079.44
517;2018-06-15;869.0
518;2018-06-16;1023.99
519;2018-06-17;186.85999999999999
520;2018-06-18;1087.92
521;2018-06-19;1067.24
522;2018-06-20;2097.64
523;2018-06-21;2508.75
524;2018-06-22;1390.84
525;2018-06-23;803.58
526;2018-06-24;499.69
527;2018-06-25;2917.07
528;2018-06-26;1393.79
529;2018-06-27;1315.81
530;2018-06-28;1966.2
531;2018-06-29;1505.05
532;2018-06-30;668.01
533;2018-07-01;691.5699999999999
534;2018-07-02;1578.28
535;2018-07-03;1314.3600000000001
536;2018-07-04;2669.27
537;2018-07-05;1485.68
538;2018-07-06;620.97
539;2018-07-07;257.43
540;2018-07-08;881.5799999999999
541;2018-07-09;638.48
542;2018-07-10;935.65
543;2018-07-11;719.4
544;2018-07-12;1178.33
545;2018-07-13;1668.3400000000001
546;2018-07-14;851.19
547;2018-07-15;416.19
548;2018-07-16;1852.76
549;2018-07-17;1034.78
550;2018-07-18;1778.3600000000001
551;2018-07-19;1556.5
552;2018-07-20;1369.95
553;2018-07-21;1255.07
554;2018-07-22;895.41
555;2018-07-23;1875.45
556;2018-07-24;684.25
557;2018-07-25;1598.17
558;2018-07-26;2116.61
559;2018-07-27;2945.2599999999998
560;2018-07-28;1032.85
561;2018-07-29;577.22
562;2018-07-30;1802.02
563;2018-07-31;2781.9300000000003
564;2018-08-01;1420.9
565;2018-08-02;4224.79
566;2018-08-03;1886.69
567;2018-08-04;785.53
568;2018-08-05;1312.28
569;2018-08-06;3185.71
570;2018-08-07;2665.66
571;2018-08-08;2065.96
572;2018-08-09;3103.87
573;2018-08-10;1747.88
574;2018-08-11;1028.51
575;2018-08-12;1017.6800000000001
576;2018-08-13;1692.7
577;2018-08-14;1841.26
578;2018-08-15;2163.67
579;2018-08-16;2007.2
580;2018-08-17;1536.0900000000001
581;2018-08-18;851.78
582;2018-08-19;1137.64
583;2018-08-20;612.8299999999999
584;2018-08-21;836.42
585;2018-08-22;687.9300000000001
586;2018-08-23;704.6800000000001
587;2018-08-24;370.96
588;2018-08-25;189.67
589;2018-08-26;468.6
590;2018-08-27;37.87
591;2018-08-28;283.89
592;2018-08-29;84.99
