index;ds;y
477;2018-05-12;1421.4
478;2018-05-13;1856.66
479;2018-05-14;2980.77
480;2018-05-15;4552.6
481;2018-05-16;4469.82
482;2018-05-17;1179.39
483;2018-05-18;2640.43
484;2018-05-19;1060.22
485;2018-05-20;1714.92
486;2018-05-21;1303.8600000000001
487;2018-05-22;1545.66
488;2018-05-23;524.87
489;2018-05-24;484.5
490;2018-05-25;591.38
491;2018-05-26;1046.28
492;2018-05-27;2727.98
493;2018-05-28;2576.27
494;2018-05-29;913.87
495;2018-05-30;2840.16
496;2018-05-31;1150.57
497;2018-06-01;3865.54
498;2018-06-02;991.16
499;2018-06-03;1519.1100000000001
500;2018-06-04;1759.0
501;2018-06-05;1960.85
502;2018-06-06;1223.9
503;2018-06-07;2149.54
504;2018-06-08;1938.84
505;2018-06-09;1149.83
506;2018-06-10;2839.68
507;2018-06-11;3608.5699999999997
508;2018-06-12;1567.87
509;2018-06-13;2340.74
510;2018-06-14;1467.0500000000002
511;2018-06-15;1077.25
512;2018-06-16;2648.02
513;2018-06-17;1352.68
514;2018-06-18;894.27
515;2018-06-19;2231.5
516;2018-06-20;2349.9
517;2018-06-21;1463.29
518;2018-06-22;1113.6
519;2018-06-23;1437.49
520;2018-06-24;1455.78
521;2018-06-25;1032.71
522;2018-06-26;1670.89
523;2018-06-27;1670.02
524;2018-06-28;2666.44
525;2018-06-29;1812.45
526;2018-06-30;2654.64
527;2018-07-01;2189.5499999999997
528;2018-07-02;1123.87
529;2018-07-03;2076.42
530;2018-07-04;1936.82
531;2018-07-05;3137.2
532;2018-07-06;1466.47
533;2018-07-07;469.72
534;2018-07-08;495.9
535;2018-07-09;1595.12
536;2018-07-10;1360.32
537;2018-07-11;535.65
538;2018-07-12;585.79
539;2018-07-13;1029.22
540;2018-07-14;1632.8
541;2018-07-15;1199.76
542;2018-07-16;2058.34
543;2018-07-17;1252.54
544;2018-07-18;1888.51
545;2018-07-19;3289.15
546;2018-07-20;1177.48
547;2018-07-21;954.38
548;2018-07-22;1836.19
549;2018-07-23;2938.7599999999998
550;2018-07-24;3431.74
551;2018-07-25;2940.79
552;2018-07-26;2897.32
553;2018-07-27;871.55
554;2018-07-28;1575.73
555;2018-07-29;3550.5899999999997
556;2018-07-30;6339.83
557;2018-07-31;4745.79
558;2018-08-01;2574.54
559;2018-08-02;1482.8
560;2018-08-03;2711.9
561;2018-08-04;2244.27
562;2018-08-05;2322.52
563;2018-08-06;2702.21
564;2018-08-07;4201.07
565;2018-08-08;2241.96
